shipment_id,origin,destination,distance_km,weather_condition,temperature,rainfall,traffic_level,route_type,package_weight,shipment_type,dispatch_time,historical_delay_rate,estimated_delivery_time,actual_delivery_time,delay_minutes,delay_status,traffic_score,weather_score,route_score,traffic_distance_interaction,weather_traffic_interaction,dispatch_hour,is_peak_hour,distance_category
2521,7,0,1581.9,0,16.8,0.0,1,3,46.7,1,2025-11-25 07:00:00,0.19,2109.2,2186.6,77.4,Slight Delay,1,0,3,1581.9,0,7,1,3
2522,3,1,1471.4,5,28.7,10.5,0,1,42.2,1,2025-04-02 20:00:00,0.58,1961.9,2100.7,138.8,Moderate Delay,3,5,1,4414.200000000001,15,20,1,3
2523,3,1,1824.9,4,13.3,46.5,2,2,34.9,2,2025-01-23 17:00:00,0.17,2433.2,2520.6,87.4,Slight Delay,2,3,2,3649.8,6,17,1,3
2524,2,0,390.9,0,22.6,0.0,2,0,2.3,2,2025-01-17 20:00:00,0.17,521.2,562.7,41.5,On Time,2,0,4,781.8,0,20,1,1
2525,3,9,650.7,5,24.6,58.5,0,1,1.0,2,2025-09-05 14:00:00,0.17,867.6,982.1,114.5,Slight Delay,3,5,1,1952.1000000000001,15,14,0,0
2526,3,5,1726.7,5,23.1,33.1,0,3,38.0,1,2025-05-31 13:00:00,0.18,2302.3,2418.9,116.6,Moderate Delay,3,5,3,5180.1,15,13,0,3
2527,1,5,1485.2,3,28.0,10.4,3,0,22.3,0,2025-06-26 10:00:00,0.43,1980.3,2126.8,146.5,Moderate Delay,4,4,4,5940.8,16,10,1,3
2528,5,6,1415.5,4,23.1,14.9,3,1,12.2,0,2025-02-15 22:00:00,0.39,1887.3,2019.9,132.6,Moderate Delay,4,3,1,5662.0,12,22,0,3
2529,1,0,1655.1,1,35.1,3.2,0,1,45.9,2,2025-02-06 07:00:00,0.04,2206.8,2281.1,74.3,Slight Delay,3,1,1,4965.299999999999,3,7,1,3
2530,6,8,1857.5,0,23.7,0.0,2,3,2.6,1,2025-12-06 18:00:00,0.42,2476.7,2559.6,82.9,Slight Delay,2,0,3,3715.0,0,18,1,3
2531,2,1,1184.4,0,21.3,0.0,3,3,15.9,2,2025-07-04 20:00:00,0.07,1579.2,1713.5,134.3,Moderate Delay,4,0,3,4737.6,0,20,1,3
2532,6,5,981.4,1,16.5,3.5,0,0,27.6,0,2025-09-29 07:00:00,0.02,1308.5,1377.8,69.3,On Time,3,1,4,2944.2,3,7,1,0
2533,8,6,294.8,5,39.8,7.1,3,1,5.6,1,2025-08-08 20:00:00,0.07,393.1,548.6,155.5,Moderate Delay,4,5,1,1179.2,20,20,1,1
2534,2,5,97.4,1,10.5,1.8,0,3,10.1,1,2025-09-15 12:00:00,0.16,129.9,182.3,52.4,On Time,3,1,3,292.20000000000005,3,12,0,2
2535,0,6,1102.2,1,25.6,0.6,0,0,45.4,0,2025-11-19 15:00:00,0.34,1469.6,1564.2,94.6,Slight Delay,3,1,4,3306.6000000000004,3,15,0,3
2536,8,1,1065.4,5,13.6,15.2,1,3,40.8,0,2025-01-28 20:00:00,0.56,1420.5,1544.1,123.6,Moderate Delay,1,5,3,1065.4,5,20,1,3
2537,9,6,993.2,2,32.5,0.0,1,2,20.9,0,2025-08-18 16:00:00,0.21,1324.3,1385.7,61.4,On Time,1,2,2,993.2,2,16,0,0
2538,4,3,880.9,4,39.0,42.8,3,0,19.5,2,2025-10-17 11:00:00,0.1,1174.5,1346.4,171.9,Severe Delay,4,3,4,3523.6,12,11,0,0
2539,7,3,1626.5,5,42.2,50.0,0,3,36.7,2,2025-01-22 21:00:00,0.03,2168.7,2349.7,181.0,Severe Delay,3,5,3,4879.5,15,21,0,3
2540,6,7,1704.0,2,32.5,0.0,1,0,41.7,2,2025-02-12 09:00:00,0.42,2272.0,2363.8,91.8,Slight Delay,1,2,4,1704.0,2,9,1,3
2541,9,5,642.8,3,21.3,17.7,1,1,15.0,2,2025-06-18 15:00:00,0.01,857.1,909.6,52.5,On Time,1,4,1,642.8,4,15,0,0
2542,9,8,130.0,0,33.7,0.0,2,0,32.6,1,2025-01-13 18:00:00,0.48,173.3,250.1,76.8,Slight Delay,2,0,4,260.0,0,18,1,1
2543,5,4,1552.7,1,20.4,0.4,0,3,9.2,1,2025-02-12 11:00:00,0.06,2070.3,2161.4,91.1,Slight Delay,3,1,3,4658.1,3,11,0,3
2544,7,1,1606.2,2,42.0,0.0,2,0,18.0,0,2025-06-10 17:00:00,0.42,2141.6,2246.5,104.9,Slight Delay,2,2,4,3212.4,4,17,1,3
2545,7,3,1429.5,1,32.4,2.4,3,1,33.9,2,2025-06-13 09:00:00,0.46,1906.0,2079.7,173.7,Severe Delay,4,1,1,5718.0,4,9,1,3
2546,4,2,1236.6,2,25.4,0.0,2,3,1.8,1,2025-12-18 14:00:00,0.2,1648.8,1733.5,84.7,Slight Delay,2,2,3,2473.2,4,14,0,3
2547,9,4,748.5,0,44.7,0.0,3,3,43.2,2,2025-09-10 09:00:00,0.26,998.0,1123.5,125.5,Moderate Delay,4,0,3,2994.0,0,9,1,0
2548,9,2,1576.7,1,19.6,1.5,3,1,3.9,0,2025-12-29 17:00:00,0.17,2102.3,2228.0,125.7,Moderate Delay,4,1,1,6306.8,4,17,1,3
2549,7,6,693.1,2,20.1,0.0,1,1,5.7,2,2025-07-21 15:00:00,0.22,924.1,976.6,52.5,On Time,1,2,1,693.1,2,15,0,0
2550,5,2,230.8,4,20.8,46.4,1,0,49.4,1,2025-10-24 09:00:00,0.48,307.7,375.4,67.7,On Time,1,3,4,230.8,3,9,1,1
2551,7,4,1147.2,4,33.4,60.9,2,1,7.1,2,2025-08-08 07:00:00,0.12,1529.6,1590.9,61.3,On Time,2,3,1,2294.4,6,7,1,3
2552,0,6,1862.0,0,20.0,0.0,1,3,23.8,1,2025-11-11 09:00:00,0.11,2482.7,2531.6,48.9,On Time,1,0,3,1862.0,0,9,1,3
2553,2,8,164.5,5,36.5,24.2,2,3,9.2,0,2025-05-05 17:00:00,0.36,219.3,348.8,129.5,Moderate Delay,2,5,3,329.0,10,17,1,1
2554,5,4,75.0,1,21.9,2.6,1,3,26.1,0,2025-02-06 07:00:00,0.12,100.0,106.7,6.7,On Time,1,1,3,75.0,1,7,1,2
2555,7,9,430.9,3,32.2,36.9,1,1,1.3,0,2025-10-20 19:00:00,0.02,574.5,623.3,48.8,On Time,1,4,1,430.9,4,19,1,1
2556,0,7,1579.0,0,36.4,0.0,3,2,46.1,0,2025-05-15 07:00:00,0.13,2105.3,2252.4,147.1,Moderate Delay,4,0,2,6316.0,0,7,1,3
2557,2,0,1262.7,5,23.3,64.4,0,0,15.6,1,2025-04-22 12:00:00,0.11,1683.6,1850.8,167.2,Moderate Delay,3,5,4,3788.1000000000004,15,12,0,3
2558,5,6,432.8,4,23.5,69.3,0,0,11.2,2,2025-01-02 18:00:00,0.49,577.1,654.2,77.1,Slight Delay,3,3,4,1298.4,9,18,1,1
2559,9,0,1315.2,3,34.5,30.9,2,3,24.0,0,2025-01-05 12:00:00,0.24,1753.6,1875.5,121.9,Moderate Delay,2,4,3,2630.4,8,12,0,3
2560,1,8,1765.9,0,20.1,0.0,1,2,23.0,2,2025-07-14 16:00:00,0.45,2354.5,2439.0,84.5,Slight Delay,1,0,2,1765.9,0,16,0,3
2561,6,1,971.4,3,41.7,65.2,2,3,12.5,2,2025-08-24 14:00:00,0.19,1295.2,1426.2,131.0,Moderate Delay,2,4,3,1942.8,8,14,0,0
2562,1,7,1221.3,2,26.8,0.0,2,0,47.2,2,2025-04-24 15:00:00,0.01,1628.4,1714.8,86.4,Slight Delay,2,2,4,2442.6,4,15,0,3
2563,4,3,585.0,0,16.6,0.0,1,1,8.8,1,2025-01-21 19:00:00,0.44,780.0,824.9,44.9,On Time,1,0,1,585.0,0,19,1,0
2564,7,8,1653.2,1,13.3,3.6,1,2,16.5,1,2025-05-10 13:00:00,0.07,2204.3,2215.4,11.1,On Time,1,1,2,1653.2,1,13,0,3
2565,7,2,1051.6,0,30.6,0.0,1,2,36.6,0,2025-08-16 13:00:00,0.16,1402.1,1441.4,39.3,On Time,1,0,2,1051.6,0,13,0,3
2566,1,7,193.2,4,44.6,22.2,0,2,32.0,0,2025-10-16 20:00:00,0.17,257.6,330.7,73.1,Slight Delay,3,3,2,579.5999999999999,9,20,1,1
2567,4,1,1684.0,0,33.8,0.0,2,2,3.8,0,2025-03-27 18:00:00,0.13,2245.3,2304.9,59.6,On Time,2,0,2,3368.0,0,18,1,3
2568,7,6,757.7,1,14.9,2.7,3,0,19.7,2,2025-12-22 10:00:00,0.44,1010.3,1137.9,127.6,Moderate Delay,4,1,4,3030.8,4,10,1,0
2569,9,4,80.2,4,39.7,29.5,2,1,34.2,0,2025-08-25 20:00:00,0.57,106.9,171.3,64.4,On Time,2,3,1,160.4,6,20,1,2
2570,7,2,1693.2,0,35.0,0.0,3,1,14.5,2,2025-06-26 11:00:00,0.36,2257.6,2375.2,117.6,Moderate Delay,4,0,1,6772.8,0,11,0,3
2571,2,5,685.7,0,22.0,0.0,2,0,24.1,0,2025-12-25 11:00:00,0.6,914.3,956.2,41.9,On Time,2,0,4,1371.4,0,11,0,0
2572,3,2,387.4,0,37.4,0.0,0,1,6.9,1,2025-10-21 21:00:00,0.55,516.5,555.4,38.9,On Time,3,0,1,1162.1999999999998,0,21,0,1
2573,7,8,582.9,5,35.5,41.4,1,2,7.1,2,2025-02-27 22:00:00,0.06,777.2,871.2,94.0,Slight Delay,1,5,2,582.9,5,22,0,0
2574,8,2,1671.1,5,15.2,51.3,0,3,47.8,1,2025-10-09 08:00:00,0.5,2228.1,2400.6,172.5,Severe Delay,3,5,3,5013.299999999999,15,8,1,3
2575,5,4,485.3,5,33.4,68.1,3,2,12.1,2,2025-12-27 09:00:00,0.11,647.1,798.4,151.3,Moderate Delay,4,5,2,1941.2,20,9,1,1
2576,8,5,1565.6,5,31.4,43.5,1,1,29.8,0,2025-05-02 21:00:00,0.06,2087.5,2173.1,85.6,Slight Delay,1,5,1,1565.6,5,21,0,3
2577,0,2,1089.0,0,30.1,0.0,3,0,29.1,1,2025-10-25 21:00:00,0.51,1452.0,1582.4,130.4,Moderate Delay,4,0,4,4356.0,0,21,0,3
2578,1,5,41.4,4,15.4,78.9,0,3,16.3,2,2025-12-03 09:00:00,0.07,55.2,128.6,73.4,Slight Delay,3,3,3,124.19999999999999,9,9,1,2
2579,0,1,1048.2,1,14.9,2.1,3,0,30.1,2,2025-01-28 11:00:00,0.04,1397.6,1505.0,107.4,Slight Delay,4,1,4,4192.8,4,11,0,3
2580,0,2,585.7,5,17.3,45.5,0,0,23.3,1,2025-04-28 10:00:00,0.2,780.9,935.4,154.5,Moderate Delay,3,5,4,1757.1000000000001,15,10,1,0
2581,1,7,749.1,4,40.3,10.6,1,3,19.0,0,2025-09-07 14:00:00,0.2,998.8,1058.4,59.6,On Time,1,3,3,749.1,3,14,0,0
2582,2,1,1978.7,2,25.8,0.0,1,1,6.7,0,2025-07-04 12:00:00,0.13,2638.3,2699.2,60.9,On Time,1,2,1,1978.7,2,12,0,3
2583,7,2,666.9,2,12.5,0.0,1,0,44.5,2,2025-11-21 12:00:00,0.12,889.2,957.9,68.7,On Time,1,2,4,666.9,2,12,0,0
2584,7,4,499.6,2,33.9,0.0,2,0,10.2,2,2025-03-08 20:00:00,0.38,666.1,765.2,99.1,Slight Delay,2,2,4,999.2,4,20,1,1
2585,9,4,904.2,1,17.6,1.8,1,0,24.9,0,2025-04-10 07:00:00,0.05,1205.6,1233.0,27.4,On Time,1,1,4,904.2,1,7,1,0
2586,1,5,1472.1,0,35.3,0.0,3,3,27.8,2,2025-07-28 14:00:00,0.14,1962.8,2090.4,127.6,Moderate Delay,4,0,3,5888.4,0,14,0,3
2587,8,2,1665.1,0,21.6,0.0,1,3,12.1,1,2025-11-01 13:00:00,0.5,2220.1,2299.7,79.6,Slight Delay,1,0,3,1665.1,0,13,0,3
2588,9,0,1185.0,3,23.3,61.2,0,2,21.7,1,2025-02-19 13:00:00,0.41,1580.0,1723.0,143.0,Moderate Delay,3,4,2,3555.0,12,13,0,3
2589,1,3,772.6,2,12.3,0.0,1,0,49.4,1,2025-02-15 19:00:00,0.37,1030.1,1115.7,85.6,Slight Delay,1,2,4,772.6,2,19,1,0
2590,3,0,389.5,4,14.4,49.1,3,1,25.6,2,2025-10-26 22:00:00,0.42,519.3,654.6,135.3,Moderate Delay,4,3,1,1558.0,12,22,0,1
2591,2,3,1841.1,0,32.5,0.0,0,0,20.2,1,2025-10-05 14:00:00,0.16,2454.8,2541.1,86.3,Slight Delay,3,0,4,5523.299999999999,0,14,0,3
2592,3,9,1670.1,3,17.1,23.6,2,0,10.0,1,2025-02-11 12:00:00,0.09,2226.8,2365.7,138.9,Moderate Delay,2,4,4,3340.2,8,12,0,3
2593,3,9,31.7,3,31.0,43.1,1,1,24.1,0,2025-07-27 17:00:00,0.04,42.3,70.0,27.7,On Time,1,4,1,31.7,4,17,1,2
2594,8,9,1957.9,3,42.6,48.1,1,2,49.1,2,2025-12-25 18:00:00,0.59,2610.5,2722.6,112.1,Slight Delay,1,4,2,1957.9,4,18,1,3
2595,1,3,1385.0,5,17.2,30.5,3,3,11.8,0,2025-01-31 15:00:00,0.15,1846.7,2025.6,178.9,Severe Delay,4,5,3,5540.0,20,15,0,3
2596,5,6,307.1,4,13.5,37.9,0,1,28.4,0,2025-08-09 18:00:00,0.18,409.5,475.1,65.6,On Time,3,3,1,921.3000000000001,9,18,1,1
2597,2,4,484.4,5,38.3,67.5,2,0,6.0,1,2025-08-02 17:00:00,0.58,645.9,783.2,137.3,Moderate Delay,2,5,4,968.8,10,17,1,1
2598,7,4,1655.4,2,22.7,0.0,3,0,17.7,0,2025-04-08 10:00:00,0.28,2207.2,2379.0,171.8,Severe Delay,4,2,4,6621.6,8,10,1,3
2599,1,9,1438.5,1,15.8,1.3,3,1,21.6,2,2025-06-01 10:00:00,0.53,1918.0,2094.8,176.8,Severe Delay,4,1,1,5754.0,4,10,1,3
2600,6,2,1686.1,3,33.5,53.1,2,3,47.5,1,2025-10-12 16:00:00,0.23,2248.1,2383.3,135.2,Moderate Delay,2,4,3,3372.2,8,16,0,3
2601,6,1,334.6,0,30.5,0.0,1,2,10.2,1,2025-12-18 09:00:00,0.27,446.1,446.4,0.3,On Time,1,0,2,334.6,0,9,1,1
2602,5,8,191.5,1,10.1,4.5,2,3,11.3,1,2025-02-13 18:00:00,0.26,255.3,288.7,33.4,On Time,2,1,3,383.0,2,18,1,1
2603,6,2,1402.8,1,36.6,2.3,0,0,9.2,2,2025-05-25 20:00:00,0.28,1870.4,1969.1,98.7,Slight Delay,3,1,4,4208.4,3,20,1,3
2604,1,8,1539.9,2,24.3,0.0,1,3,9.5,1,2025-05-01 13:00:00,0.28,2053.2,2129.0,75.8,Slight Delay,1,2,3,1539.9,2,13,0,3
2605,2,4,242.3,1,23.7,3.7,1,0,11.6,2,2025-02-10 17:00:00,0.35,323.1,365.7,42.6,On Time,1,1,4,242.3,1,17,1,1
2606,0,9,257.6,3,17.1,17.7,1,3,5.0,1,2025-05-17 17:00:00,0.48,343.5,421.5,78.0,Slight Delay,1,4,3,257.6,4,17,1,1
2607,9,8,562.6,2,18.4,0.0,0,2,25.2,0,2025-08-21 18:00:00,0.17,750.1,853.0,102.9,Slight Delay,3,2,2,1687.8000000000002,6,18,1,0
2608,5,6,413.8,2,13.0,0.0,0,0,26.6,0,2025-05-03 19:00:00,0.2,551.7,649.6,97.9,Slight Delay,3,2,4,1241.4,6,19,1,1
2609,4,0,1027.6,4,29.7,57.1,3,2,25.1,1,2025-11-01 22:00:00,0.29,1370.1,1489.1,119.0,Moderate Delay,4,3,2,4110.4,12,22,0,3
2610,8,3,1181.5,3,37.3,65.7,2,3,41.3,2,2025-02-10 11:00:00,0.33,1575.3,1678.4,103.1,Slight Delay,2,4,3,2363.0,8,11,0,3
2611,4,6,1007.0,4,31.1,7.4,1,1,2.1,1,2025-06-20 15:00:00,0.43,1342.7,1431.1,88.4,Slight Delay,1,3,1,1007.0,3,15,0,3
2612,0,3,252.2,4,23.5,60.0,2,2,31.3,1,2025-03-15 16:00:00,0.29,336.3,381.5,45.2,On Time,2,3,2,504.4,6,16,0,1
2613,4,9,758.0,3,11.4,22.4,0,2,44.5,2,2025-02-27 13:00:00,0.49,1010.7,1164.8,154.1,Moderate Delay,3,4,2,2274.0,12,13,0,0
2614,7,0,1409.8,4,21.5,67.3,2,0,24.6,0,2025-10-29 09:00:00,0.1,1879.7,1969.7,90.0,Slight Delay,2,3,4,2819.6,6,9,1,3
2615,6,1,299.9,3,13.3,30.9,1,3,42.8,2,2025-12-08 14:00:00,0.58,399.9,486.9,87.0,Slight Delay,1,4,3,299.9,4,14,0,1
2616,0,2,1796.8,1,18.3,0.4,2,2,8.4,2,2025-06-04 16:00:00,0.5,2395.7,2511.2,115.5,Moderate Delay,2,1,2,3593.6,2,16,0,3
2617,6,2,858.5,2,38.1,0.0,1,2,5.5,1,2025-07-31 13:00:00,0.38,1144.7,1208.4,63.7,On Time,1,2,2,858.5,2,13,0,0
2618,9,2,285.8,0,39.3,0.0,1,1,37.6,1,2025-11-27 09:00:00,0.23,381.1,394.9,13.8,On Time,1,0,1,285.8,0,9,1,1
2619,9,5,758.1,4,36.1,37.1,2,0,42.1,2,2025-02-10 17:00:00,0.32,1010.8,1108.6,97.8,Slight Delay,2,3,4,1516.2,6,17,1,0
2620,0,9,1575.7,0,17.7,0.0,0,3,41.4,2,2025-04-18 17:00:00,0.07,2100.9,2211.9,111.0,Slight Delay,3,0,3,4727.1,0,17,1,3
2621,6,1,1017.5,3,20.8,35.4,3,3,48.4,0,2025-12-15 21:00:00,0.12,1356.7,1502.8,146.1,Moderate Delay,4,4,3,4070.0,16,21,0,3
2622,7,1,1042.7,3,11.3,76.7,2,0,9.1,1,2025-12-13 06:00:00,0.32,1390.3,1498.6,108.3,Slight Delay,2,4,4,2085.4,8,6,0,3
2623,0,8,1009.2,4,37.7,38.2,2,0,8.7,0,2025-08-25 20:00:00,0.19,1345.6,1417.0,71.4,Slight Delay,2,3,4,2018.4,6,20,1,3
2624,1,9,373.2,3,39.2,63.3,0,2,37.9,2,2025-04-10 20:00:00,0.49,497.6,602.4,104.8,Slight Delay,3,4,2,1119.6,12,20,1,1
2625,7,1,1417.1,4,44.0,8.3,1,1,5.1,1,2025-12-25 17:00:00,0.07,1889.5,1921.7,32.2,On Time,1,3,1,1417.1,3,17,1,3
2626,1,0,719.4,5,36.5,63.5,1,1,1.2,0,2025-06-16 22:00:00,0.09,959.2,1049.9,90.7,Slight Delay,1,5,1,719.4,5,22,0,0
2627,7,3,400.3,0,29.7,0.0,2,2,18.7,1,2025-04-02 10:00:00,0.3,533.7,564.1,30.4,On Time,2,0,2,800.6,0,10,1,1
2628,3,4,251.8,1,29.6,1.5,0,2,49.9,1,2025-04-10 09:00:00,0.24,335.7,397.0,61.3,On Time,3,1,2,755.4000000000001,3,9,1,1
2629,8,7,918.0,5,37.9,21.2,0,0,45.3,1,2025-12-21 09:00:00,0.47,1224.0,1368.9,144.9,Moderate Delay,3,5,4,2754.0,15,9,1,0
2630,2,9,236.4,5,19.0,67.8,1,2,31.0,2,2025-01-18 12:00:00,0.14,315.2,422.9,107.7,Slight Delay,1,5,2,236.4,5,12,0,1
2631,3,6,1012.8,3,23.1,21.8,0,3,28.1,1,2025-03-20 22:00:00,0.53,1350.4,1524.1,173.7,Severe Delay,3,4,3,3038.3999999999996,12,22,0,3
2632,8,1,458.9,2,15.0,0.0,1,0,48.9,1,2025-11-20 21:00:00,0.03,611.9,677.3,65.4,On Time,1,2,4,458.9,2,21,0,1
2633,2,8,1812.3,1,23.8,2.8,0,3,44.7,1,2025-12-16 12:00:00,0.6,2416.4,2541.4,125.0,Moderate Delay,3,1,3,5436.9,3,12,0,3
2634,2,1,574.2,1,32.4,1.6,2,2,22.8,2,2025-12-25 12:00:00,0.23,765.6,827.6,62.0,On Time,2,1,2,1148.4,2,12,0,0
2635,0,1,1137.8,0,42.3,0.0,0,3,5.5,0,2025-12-20 13:00:00,0.13,1517.1,1593.7,76.6,Slight Delay,3,0,3,3413.3999999999996,0,13,0,3
2636,4,2,90.1,1,19.9,3.2,2,2,10.4,0,2025-02-14 22:00:00,0.5,120.1,185.3,65.2,On Time,2,1,2,180.2,2,22,0,2
2637,4,7,1329.6,3,30.1,30.1,3,1,17.5,2,2025-10-10 20:00:00,0.24,1772.8,1926.3,153.5,Moderate Delay,4,4,1,5318.4,16,20,1,3
2638,7,5,189.7,1,19.4,1.6,3,2,27.6,2,2025-09-16 11:00:00,0.46,252.9,405.8,152.9,Moderate Delay,4,1,2,758.8,4,11,0,1
2639,2,9,1241.1,0,30.9,0.0,1,1,6.9,0,2025-03-05 10:00:00,0.43,1654.8,1715.2,60.4,On Time,1,0,1,1241.1,0,10,1,3
2640,8,3,1755.7,4,39.4,64.0,2,0,1.2,1,2025-02-15 21:00:00,0.55,2340.9,2450.0,109.1,Slight Delay,2,3,4,3511.4,6,21,0,3
2641,8,6,1287.8,5,24.6,55.9,0,2,27.7,0,2025-04-13 16:00:00,0.17,1717.1,1839.8,122.7,Moderate Delay,3,5,2,3863.3999999999996,15,16,0,3
2642,9,6,1041.1,1,32.6,4.8,2,0,41.7,2,2025-12-20 10:00:00,0.43,1388.1,1466.0,77.9,Slight Delay,2,1,4,2082.2,2,10,1,3
2643,1,2,780.4,2,26.2,0.0,1,1,14.0,1,2025-05-30 14:00:00,0.16,1040.5,1086.3,45.8,On Time,1,2,1,780.4,2,14,0,0
2644,1,8,1547.5,5,27.5,31.5,2,0,46.7,2,2025-07-01 18:00:00,0.03,2063.3,2179.9,116.6,Moderate Delay,2,5,4,3095.0,10,18,1,3
2645,7,9,1126.3,1,27.0,2.1,0,0,26.2,0,2025-12-02 07:00:00,0.1,1501.7,1604.9,103.2,Slight Delay,3,1,4,3378.8999999999996,3,7,1,3
2646,8,2,627.9,2,13.4,0.0,3,0,44.9,2,2025-11-28 09:00:00,0.36,837.2,1017.7,180.5,Severe Delay,4,2,4,2511.6,8,9,1,0
2647,0,7,1782.4,4,20.7,15.3,3,2,4.9,0,2025-02-23 13:00:00,0.43,2376.5,2555.8,179.3,Severe Delay,4,3,2,7129.6,12,13,0,3
2648,7,0,638.4,2,43.5,0.0,0,0,7.9,1,2025-06-06 09:00:00,0.46,851.2,959.2,108.0,Slight Delay,3,2,4,1915.1999999999998,6,9,1,0
2649,0,4,1194.1,1,31.1,4.5,1,1,23.6,2,2025-07-17 11:00:00,0.04,1592.1,1628.3,36.2,On Time,1,1,1,1194.1,1,11,0,3
2650,8,7,484.8,5,30.6,77.1,0,2,5.6,2,2025-10-20 21:00:00,0.07,646.4,792.2,145.8,Moderate Delay,3,5,2,1454.4,15,21,0,1
2651,4,9,1853.0,0,17.0,0.0,0,3,4.5,0,2025-01-24 17:00:00,0.2,2470.7,2571.1,100.4,Slight Delay,3,0,3,5559.0,0,17,1,3
2652,4,6,1948.6,5,38.7,10.5,1,0,22.7,1,2025-12-04 08:00:00,0.38,2598.1,2707.0,108.9,Slight Delay,1,5,4,1948.6,5,8,1,3
2653,4,3,1522.7,3,21.3,23.3,0,1,37.0,2,2025-10-17 16:00:00,0.44,2030.3,2159.7,129.4,Moderate Delay,3,4,1,4568.1,12,16,0,3
2654,4,9,948.1,4,32.9,45.5,1,1,30.6,1,2025-07-12 12:00:00,0.33,1264.1,1324.5,60.4,On Time,1,3,1,948.1,3,12,0,0
2655,5,4,864.7,3,44.1,13.1,3,3,10.7,2,2025-01-31 21:00:00,0.2,1152.9,1316.3,163.4,Moderate Delay,4,4,3,3458.8,16,21,0,0
2656,7,2,1601.0,0,16.4,0.0,0,0,28.5,0,2025-03-23 06:00:00,0.02,2134.7,2222.2,87.5,Slight Delay,3,0,4,4803.0,0,6,0,3
2657,3,0,412.1,0,23.8,0.0,2,1,24.6,2,2025-06-07 08:00:00,0.21,549.5,588.8,39.3,On Time,2,0,1,824.2,0,8,1,1
2658,2,6,1234.7,2,22.5,0.0,3,2,6.3,0,2025-09-30 20:00:00,0.27,1646.3,1834.6,188.3,Severe Delay,4,2,2,4938.8,8,20,1,3
2659,8,7,681.3,5,15.0,26.1,3,0,45.0,2,2025-03-26 19:00:00,0.1,908.4,1085.2,176.8,Severe Delay,4,5,4,2725.2,20,19,1,0
2660,9,0,986.2,1,37.4,4.1,1,0,43.3,2,2025-08-13 18:00:00,0.34,1314.9,1386.4,71.5,Slight Delay,1,1,4,986.2,1,18,1,0
2661,7,0,165.7,4,22.3,51.8,3,2,10.0,0,2025-05-02 12:00:00,0.09,220.9,316.6,95.7,Slight Delay,4,3,2,662.8,12,12,0,1
2662,5,6,59.4,1,18.2,4.7,1,1,19.6,1,2025-07-15 16:00:00,0.56,79.2,126.0,46.8,On Time,1,1,1,59.4,1,16,0,2
2663,6,2,1960.1,0,43.4,0.0,0,0,42.7,2,2025-03-05 10:00:00,0.51,2613.5,2751.1,137.6,Moderate Delay,3,0,4,5880.299999999999,0,10,1,3
2664,7,2,1681.3,0,26.6,0.0,1,3,36.0,2,2025-06-28 21:00:00,0.59,2241.7,2352.4,110.7,Slight Delay,1,0,3,1681.3,0,21,0,3
2665,8,6,831.1,4,24.7,44.5,3,3,1.4,0,2025-01-04 07:00:00,0.3,1108.1,1277.4,169.3,Severe Delay,4,3,3,3324.4,12,7,1,0
2666,7,2,1186.9,3,19.8,32.5,3,2,5.0,0,2025-06-08 19:00:00,0.47,1582.5,1773.5,191.0,Severe Delay,4,4,2,4747.6,16,19,1,3
2667,9,8,1607.7,4,17.4,34.9,3,2,6.9,0,2025-02-15 19:00:00,0.05,2143.6,2279.5,135.9,Moderate Delay,4,3,2,6430.8,12,19,1,3
2668,2,9,1343.6,4,32.4,15.8,3,1,31.9,0,2025-06-19 07:00:00,0.24,1791.5,1927.3,135.8,Moderate Delay,4,3,1,5374.4,12,7,1,3
2669,7,9,440.0,1,20.3,3.5,0,3,34.3,1,2025-04-23 21:00:00,0.48,586.7,659.8,73.1,Slight Delay,3,1,3,1320.0,3,21,0,1
2670,2,7,1917.2,5,41.2,79.6,3,3,21.1,1,2025-08-07 11:00:00,0.03,2556.3,2733.3,177.0,Severe Delay,4,5,3,7668.8,20,11,0,3
2671,9,0,960.4,0,17.3,0.0,1,3,5.0,2,2025-10-19 18:00:00,0.25,1280.5,1328.4,47.9,On Time,1,0,3,960.4,0,18,1,0
2672,2,8,1183.1,1,43.5,2.9,1,3,8.4,1,2025-08-27 06:00:00,0.31,1577.5,1615.9,38.4,On Time,1,1,3,1183.1,1,6,0,3
2673,1,8,1493.2,4,30.8,10.9,1,0,44.5,1,2025-03-24 20:00:00,0.37,1990.9,2084.8,93.9,Slight Delay,1,3,4,1493.2,3,20,1,3
2674,8,2,1740.1,3,13.5,22.9,0,0,1.7,2,2025-06-10 15:00:00,0.03,2320.1,2444.2,124.1,Moderate Delay,3,4,4,5220.299999999999,12,15,0,3
2675,0,5,1000.0,5,25.0,5.9,0,2,28.6,0,2025-05-25 19:00:00,0.07,1333.3,1473.1,139.8,Moderate Delay,3,5,2,3000.0,15,19,1,0
2676,8,2,1728.8,4,10.4,18.6,0,3,30.7,0,2025-04-24 15:00:00,0.49,2305.1,2421.0,115.9,Moderate Delay,3,3,3,5186.4,9,15,0,3
2677,6,3,1631.5,4,44.7,7.2,1,2,33.2,1,2025-11-05 13:00:00,0.25,2175.3,2226.1,50.8,On Time,1,3,2,1631.5,3,13,0,3
2678,5,2,731.2,2,29.3,0.0,0,3,12.3,1,2025-08-19 15:00:00,0.38,974.9,1068.2,93.3,Slight Delay,3,2,3,2193.6000000000004,6,15,0,0
