shipment_id,origin,destination,distance_km,weather_condition,temperature,rainfall,traffic_level,route_type,package_weight,shipment_type,dispatch_time,historical_delay_rate,estimated_delivery_time,actual_delivery_time,delay_minutes,delay_status
2669,Mumbai,Raipur,440.0,Cloudy,20.3,3.5,High,Rural Road,34.3,Same-Day,2025-04-23 21:00:00,0.48,586.7,659.8,73.1,Moderate Delay
2670,Chennai,Mumbai,1917.2,Storm,41.2,79.6,Severe,Rural Road,21.1,Same-Day,2025-08-07 11:00:00,0.03,2556.3,2733.3,177.0,Moderate Delay
2671,Raipur,Ahmedabad,960.4,Clear,17.3,0.0,Low,Rural Road,5.0,Standard,2025-10-19 18:00:00,0.25,1280.5,1328.4,47.9,Slight Delay
2672,Chennai,Pune,1183.1,Cloudy,43.5,2.9,Low,Rural Road,8.4,Same-Day,2025-08-27 06:00:00,0.31,1577.5,1615.9,38.4,Slight Delay
2673,Bangalore,Pune,1493.2,Rain,30.8,10.9,Low,City Road,44.5,Same-Day,2025-03-24 20:00:00,0.37,1990.9,2084.8,93.9,Moderate Delay
2674,Pune,Chennai,1740.1,Heavy Rain,13.5,22.9,High,City Road,1.7,Standard,2025-06-10 15:00:00,0.03,2320.1,2444.2,124.1,Moderate Delay
2675,Ahmedabad,Jaipur,1000.0,Storm,25.0,5.9,High,Mixed,28.6,Express,2025-05-25 19:00:00,0.07,1333.3,1473.1,139.8,Moderate Delay
2676,Pune,Chennai,1728.8,Rain,10.4,18.6,High,Rural Road,30.7,Express,2025-04-24 15:00:00,0.49,2305.1,2421.0,115.9,Moderate Delay
2677,Kolkata,Delhi,1631.5,Rain,44.7,7.2,Low,Mixed,33.2,Same-Day,2025-11-05 13:00:00,0.25,2175.3,2226.1,50.8,Slight Delay
2678,Jaipur,Chennai,731.2,Fog,29.3,0.0,High,Rural Road,12.3,Same-Day,2025-08-19 15:00:00,0.38,974.9,1068.2,93.3,Moderate Delay
2679,Chennai,Hyderabad,744.0,Heavy Rain,32.5,7.1,High,Highway,18.8,Same-Day,2025-12-13 11:00:00,0.32,992.0,1071.6,79.6,Moderate Delay
2680,Bangalore,Kolkata,1154.3,Clear,40.9,0.0,High,Mixed,26.3,Standard,2025-11-06 21:00:00,0.4,1539.1,1626.4,87.3,Moderate Delay
2681,Chennai,Jaipur,397.6,Fog,22.9,0.0,High,Highway,42.8,Standard,2025-03-22 09:00:00,0.44,530.1,638.2,108.1,Moderate Delay
2682,Mumbai,Ahmedabad,1302.3,Cloudy,34.1,3.8,Low,City Road,10.8,Standard,2025-09-03 07:00:00,0.37,1736.4,1815.3,78.9,Moderate Delay
2683,Raipur,Hyderabad,1485.5,Rain,19.9,47.8,High,City Road,3.4,Express,2025-11-19 19:00:00,0.58,1980.7,2087.9,107.2,Moderate Delay
2684,Hyderabad,Pune,535.2,Heavy Rain,32.0,8.2,Medium,City Road,19.6,Standard,2025-05-06 06:00:00,0.18,713.6,813.0,99.4,Moderate Delay
2685,Mumbai,Hyderabad,1427.3,Rain,42.7,75.7,Severe,Rural Road,27.8,Express,2025-02-02 10:00:00,0.3,1903.1,2064.9,161.8,Moderate Delay
2686,Jaipur,Chennai,1615.9,Storm,13.5,39.2,Low,Highway,21.7,Standard,2025-07-02 09:00:00,0.04,2154.5,2245.4,90.9,Moderate Delay
2687,Bangalore,Delhi,1958.3,Cloudy,28.6,2.6,Severe,Rural Road,14.6,Express,2025-07-02 22:00:00,0.6,2611.1,2756.5,145.4,Moderate Delay
2688,Jaipur,Pune,1152.9,Cloudy,20.0,4.1,High,Rural Road,0.7,Same-Day,2025-12-13 21:00:00,0.2,1537.2,1647.6,110.4,Moderate Delay
2689,Mumbai,Jaipur,1750.9,Heavy Rain,11.8,36.8,Low,City Road,9.5,Standard,2025-05-14 17:00:00,0.01,2334.5,2439.2,104.7,Moderate Delay
2690,Ahmedabad,Kolkata,244.2,Cloudy,30.4,1.6,High,Rural Road,19.5,Express,2025-07-18 13:00:00,0.26,325.6,418.6,93.0,Moderate Delay
2691,Delhi,Bangalore,1878.2,Cloudy,11.4,0.1,High,Highway,21.5,Standard,2025-06-01 11:00:00,0.35,2504.3,2601.7,97.4,Moderate Delay
2692,Chennai,Raipur,737.9,Cloudy,33.9,0.6,Medium,Highway,23.7,Standard,2025-04-10 15:00:00,0.1,983.9,1032.2,48.3,Slight Delay
2693,Raipur,Kolkata,314.4,Cloudy,10.9,4.0,High,Mixed,0.6,Standard,2025-12-02 09:00:00,0.21,419.2,491.5,72.3,Moderate Delay
2694,Mumbai,Hyderabad,444.9,Cloudy,29.1,3.4,Severe,Mixed,3.1,Same-Day,2025-12-21 18:00:00,0.04,593.2,716.7,123.5,Moderate Delay
2695,Ahmedabad,Mumbai,1463.1,Clear,30.3,0.0,High,City Road,16.3,Same-Day,2025-05-24 18:00:00,0.12,1950.8,2024.4,73.6,Moderate Delay
2696,Jaipur,Mumbai,972.4,Cloudy,36.1,2.4,Low,Mixed,18.4,Express,2025-05-27 08:00:00,0.28,1296.5,1345.5,49.0,Slight Delay
2697,Raipur,Kolkata,1763.1,Cloudy,43.4,2.9,Low,Rural Road,37.8,Standard,2025-06-13 07:00:00,0.31,2350.8,2435.1,84.3,Moderate Delay
2698,Bangalore,Kolkata,438.0,Storm,26.3,78.5,High,Highway,28.0,Standard,2025-03-24 14:00:00,0.56,584.0,763.4,179.4,Moderate Delay
2699,Pune,Raipur,876.5,Rain,38.0,62.0,Medium,Mixed,16.0,Express,2025-03-23 12:00:00,0.42,1168.7,1243.4,74.7,Moderate Delay
2700,Chennai,Bangalore,444.9,Storm,29.1,16.1,Medium,City Road,41.0,Standard,2025-03-11 06:00:00,0.14,593.2,711.0,117.8,Moderate Delay
2701,Bangalore,Pune,1541.9,Heavy Rain,35.0,67.1,Low,City Road,5.5,Standard,2025-01-06 13:00:00,0.41,2055.9,2164.2,108.3,Moderate Delay
2702,Mumbai,Kolkata,262.1,Cloudy,13.4,1.9,High,Mixed,49.6,Express,2025-08-14 08:00:00,0.34,349.5,416.3,66.8,Moderate Delay
2703,Delhi,Raipur,148.8,Heavy Rain,27.3,79.5,High,Highway,19.7,Express,2025-08-07 10:00:00,0.36,198.4,282.9,84.5,Moderate Delay
2704,Raipur,Hyderabad,187.1,Rain,38.7,30.6,Medium,Highway,42.5,Standard,2025-05-23 17:00:00,0.6,249.5,306.3,56.8,Slight Delay
2705,Chennai,Mumbai,535.6,Clear,17.2,0.0,Medium,City Road,18.1,Same-Day,2025-10-25 14:00:00,0.04,714.1,757.3,43.2,Slight Delay
2706,Raipur,Bangalore,1030.5,Cloudy,32.1,3.5,Low,City Road,17.7,Express,2025-03-09 07:00:00,0.2,1374.0,1440.5,66.5,Moderate Delay
2707,Bangalore,Jaipur,1676.7,Rain,12.6,47.9,Severe,Highway,29.0,Same-Day,2025-01-09 08:00:00,0.23,2235.6,2416.4,180.8,Severe Delay
2708,Raipur,Bangalore,1233.6,Cloudy,28.4,4.8,Medium,Rural Road,14.5,Standard,2025-07-11 07:00:00,0.09,1644.8,1723.7,78.9,Moderate Delay
2709,Raipur,Pune,1702.9,Rain,18.7,28.5,Severe,Highway,3.4,Express,2025-11-25 21:00:00,0.15,2270.5,2434.0,163.5,Moderate Delay
2710,Hyderabad,Kolkata,150.5,Heavy Rain,40.9,61.5,Low,City Road,19.2,Express,2025-01-26 18:00:00,0.38,200.7,269.7,69.0,Moderate Delay
2711,Hyderabad,Jaipur,542.2,Cloudy,28.2,4.8,Severe,City Road,46.1,Same-Day,2025-08-29 10:00:00,0.22,722.9,849.6,126.7,Moderate Delay
2712,Hyderabad,Jaipur,1024.0,Clear,39.5,0.0,Medium,City Road,26.6,Express,2025-11-03 07:00:00,0.07,1365.3,1415.6,50.3,Slight Delay
2713,Jaipur,Hyderabad,1512.3,Heavy Rain,41.8,43.3,Severe,Rural Road,36.1,Same-Day,2025-05-11 22:00:00,0.55,2016.4,2214.5,198.1,Severe Delay
2714,Bangalore,Kolkata,1796.4,Heavy Rain,31.7,36.7,Medium,City Road,31.3,Express,2025-10-21 08:00:00,0.24,2395.2,2545.2,150.0,Moderate Delay
2715,Bangalore,Delhi,1995.5,Cloudy,15.1,3.7,Low,Highway,7.4,Standard,2025-03-03 22:00:00,0.5,2660.7,2712.5,51.8,Slight Delay
2716,Raipur,Jaipur,353.8,Clear,14.5,0.0,Medium,Rural Road,28.4,Same-Day,2025-10-11 19:00:00,0.03,471.7,526.4,54.7,Slight Delay
2717,Jaipur,Mumbai,1108.7,Fog,44.8,0.0,Low,Mixed,17.4,Standard,2025-09-06 15:00:00,0.21,1478.3,1537.3,59.0,Slight Delay
2718,Mumbai,Kolkata,1355.2,Storm,38.6,56.4,Medium,Rural Road,31.0,Standard,2025-10-28 14:00:00,0.51,1806.9,1998.3,191.4,Severe Delay
2719,Hyderabad,Bangalore,1859.3,Storm,10.8,74.1,High,Highway,29.7,Express,2025-02-22 11:00:00,0.46,2479.1,2634.6,155.5,Moderate Delay
2720,Bangalore,Chennai,1356.2,Heavy Rain,34.1,70.6,Severe,Rural Road,33.4,Standard,2025-04-23 20:00:00,0.34,1808.3,1998.4,190.1,Severe Delay
2721,Bangalore,Chennai,760.6,Clear,27.4,0.0,High,Rural Road,31.0,Standard,2025-03-15 09:00:00,0.57,1014.1,1118.1,104.0,Moderate Delay
2722,Pune,Bangalore,656.0,Heavy Rain,31.7,68.1,High,Rural Road,36.7,Same-Day,2025-11-27 18:00:00,0.28,874.7,1009.7,135.0,Moderate Delay
2723,Chennai,Kolkata,1598.9,Fog,41.6,0.0,Low,City Road,11.1,Standard,2025-05-29 15:00:00,0.4,2131.9,2229.6,97.7,Moderate Delay
2724,Kolkata,Ahmedabad,1685.0,Clear,13.7,0.0,High,Mixed,47.5,Same-Day,2025-11-03 16:00:00,0.11,2246.7,2325.4,78.7,Moderate Delay
2725,Mumbai,Hyderabad,1370.1,Heavy Rain,16.5,33.7,Low,City Road,19.2,Standard,2025-07-11 18:00:00,0.14,1826.8,1927.7,100.9,Moderate Delay
2726,Ahmedabad,Hyderabad,569.9,Clear,34.5,0.0,High,City Road,20.9,Same-Day,2025-08-18 21:00:00,0.19,759.9,800.2,40.3,Slight Delay
2727,Kolkata,Bangalore,450.6,Heavy Rain,20.6,69.8,Severe,City Road,38.5,Standard,2025-11-03 16:00:00,0.41,600.8,760.9,160.1,Moderate Delay
2728,Pune,Chennai,194.7,Rain,19.2,32.5,Medium,Mixed,20.0,Express,2025-08-31 16:00:00,0.07,259.6,297.1,37.5,Slight Delay
2729,Bangalore,Chennai,1412.8,Rain,23.5,29.5,Medium,Highway,6.8,Express,2025-02-11 18:00:00,0.14,1883.7,1934.2,50.5,Slight Delay
2730,Hyderabad,Jaipur,1417.1,Clear,14.6,0.0,Medium,City Road,22.5,Standard,2025-12-01 17:00:00,0.38,1889.5,1985.0,95.5,Moderate Delay
2731,Jaipur,Bangalore,36.6,Cloudy,35.7,5.0,High,Highway,20.6,Standard,2025-06-15 19:00:00,0.59,48.8,141.3,92.5,Moderate Delay
2732,Chennai,Mumbai,1098.8,Cloudy,26.3,3.9,High,Rural Road,5.5,Same-Day,2025-12-25 18:00:00,0.46,1465.1,1567.8,102.7,Moderate Delay
2733,Chennai,Raipur,1304.9,Cloudy,37.2,1.3,Severe,City Road,41.4,Same-Day,2025-07-29 11:00:00,0.25,1739.9,1859.8,119.9,Moderate Delay
2734,Jaipur,Kolkata,1168.4,Fog,32.7,0.0,Medium,Highway,17.5,Express,2025-07-13 08:00:00,0.46,1557.9,1628.5,70.6,Moderate Delay
2735,Hyderabad,Kolkata,1585.2,Storm,41.2,60.7,Low,Rural Road,9.2,Standard,2025-04-10 12:00:00,0.16,2113.6,2264.6,151.0,Moderate Delay
2736,Delhi,Kolkata,37.5,Fog,24.0,0.0,Low,Highway,45.6,Express,2025-10-21 13:00:00,0.53,50.0,118.8,68.8,Moderate Delay
2737,Bangalore,Delhi,1656.6,Fog,41.8,0.0,Low,City Road,6.3,Standard,2025-02-18 11:00:00,0.09,2208.8,2285.2,76.4,Moderate Delay
2738,Delhi,Pune,1476.2,Fog,34.1,0.0,High,Highway,1.6,Same-Day,2025-07-10 10:00:00,0.55,1968.3,2055.0,86.7,Moderate Delay
2739,Pune,Jaipur,1140.5,Heavy Rain,32.0,8.8,Severe,Mixed,14.9,Express,2025-01-05 09:00:00,0.51,1520.7,1670.3,149.6,Moderate Delay
2740,Jaipur,Delhi,1366.8,Storm,18.5,52.2,High,Rural Road,11.5,Same-Day,2025-10-03 07:00:00,0.23,1822.4,1998.1,175.7,Moderate Delay
2741,Pune,Kolkata,199.3,Rain,26.3,24.6,Medium,Highway,23.6,Standard,2025-07-18 11:00:00,0.47,265.7,333.6,67.9,Moderate Delay
2742,Jaipur,Ahmedabad,529.6,Heavy Rain,32.3,39.4,Severe,Mixed,48.2,Standard,2025-06-10 22:00:00,0.13,706.1,871.2,165.1,Moderate Delay
2743,Hyderabad,Raipur,620.3,Fog,25.2,0.0,Severe,Rural Road,44.8,Express,2025-06-09 09:00:00,0.57,827.1,962.4,135.3,Moderate Delay
2744,Jaipur,Pune,1903.7,Fog,25.3,0.0,Medium,City Road,21.8,Express,2025-12-04 11:00:00,0.41,2538.3,2677.9,139.6,Moderate Delay
2745,Delhi,Chennai,366.7,Fog,32.1,0.0,Severe,City Road,5.0,Standard,2025-02-08 12:00:00,0.58,488.9,667.5,178.6,Moderate Delay
2746,Bangalore,Mumbai,1034.1,Rain,21.5,30.2,Low,Highway,32.0,Express,2025-03-25 14:00:00,0.1,1378.8,1423.1,44.3,Slight Delay
2747,Ahmedabad,Chennai,1160.1,Clear,44.1,0.0,High,Mixed,1.8,Same-Day,2025-10-18 09:00:00,0.44,1546.8,1636.5,89.7,Moderate Delay
2748,Delhi,Ahmedabad,140.0,Storm,38.6,8.2,Severe,City Road,7.3,Express,2025-10-29 14:00:00,0.17,186.7,382.3,195.6,Severe Delay
2749,Jaipur,Ahmedabad,1675.7,Clear,26.4,0.0,Medium,City Road,16.4,Standard,2025-10-09 06:00:00,0.34,2234.3,2335.5,101.2,Moderate Delay
2750,Mumbai,Kolkata,1018.6,Heavy Rain,14.4,61.0,Severe,Mixed,30.0,Standard,2025-12-19 11:00:00,0.54,1358.1,1567.5,209.4,Severe Delay
2751,Mumbai,Delhi,1850.3,Clear,42.1,0.0,High,City Road,36.1,Same-Day,2025-03-24 16:00:00,0.03,2467.1,2541.0,73.9,Moderate Delay
2752,Chennai,Jaipur,355.1,Heavy Rain,11.5,19.2,Medium,Highway,34.1,Standard,2025-06-14 07:00:00,0.05,473.5,515.3,41.8,Slight Delay
2753,Hyderabad,Bangalore,362.9,Rain,22.2,29.7,Medium,City Road,37.6,Same-Day,2025-12-30 06:00:00,0.04,483.9,546.3,62.4,Moderate Delay
2754,Hyderabad,Jaipur,109.0,Fog,42.9,0.0,Medium,Mixed,15.7,Same-Day,2025-03-29 07:00:00,0.55,145.3,226.6,81.3,Moderate Delay
2755,Mumbai,Ahmedabad,1734.6,Heavy Rain,43.3,29.3,Severe,City Road,21.2,Express,2025-08-12 13:00:00,0.43,2312.8,2495.8,183.0,Severe Delay
2756,Chennai,Bangalore,1681.1,Storm,16.8,65.6,Medium,Mixed,39.8,Same-Day,2025-04-15 12:00:00,0.3,2241.5,2339.6,98.1,Moderate Delay
2757,Raipur,Pune,1906.5,Fog,15.4,0.0,Low,Rural Road,28.9,Same-Day,2025-02-28 18:00:00,0.58,2542.0,2665.6,123.6,Moderate Delay
2758,Bangalore,Raipur,722.1,Heavy Rain,24.5,30.1,Low,City Road,11.0,Express,2025-10-10 15:00:00,0.37,962.8,1060.4,97.6,Moderate Delay
2759,Delhi,Mumbai,246.8,Clear,31.8,0.0,Medium,City Road,20.2,Same-Day,2025-09-16 11:00:00,0.04,329.1,372.3,43.2,Slight Delay
2760,Chennai,Kolkata,1299.6,Fog,38.5,0.0,Medium,Highway,26.3,Same-Day,2025-10-04 22:00:00,0.43,1732.8,1840.7,107.9,Moderate Delay
2761,Chennai,Pune,1250.7,Cloudy,40.5,0.2,Severe,Highway,33.1,Same-Day,2025-09-02 16:00:00,0.51,1667.6,1804.2,136.6,Moderate Delay
2762,Mumbai,Raipur,97.6,Heavy Rain,13.5,12.5,Severe,Mixed,13.5,Standard,2025-11-30 07:00:00,0.15,130.1,313.5,183.4,Severe Delay
2763,Pune,Hyderabad,661.1,Storm,39.7,58.1,Medium,Highway,43.5,Same-Day,2025-10-03 22:00:00,0.03,881.5,982.8,101.3,Moderate Delay
2764,Delhi,Hyderabad,560.8,Cloudy,10.7,0.3,Low,City Road,47.9,Express,2025-11-07 20:00:00,0.21,747.7,803.3,55.6,Slight Delay
2765,Pune,Delhi,592.2,Heavy Rain,15.3,52.9,Low,Rural Road,24.7,Same-Day,2025-08-03 13:00:00,0.06,789.6,849.7,60.1,Moderate Delay
2766,Ahmedabad,Kolkata,1909.7,Rain,14.8,38.5,Severe,City Road,33.0,Same-Day,2025-12-12 06:00:00,0.26,2546.3,2670.2,123.9,Moderate Delay
2767,Bangalore,Raipur,1020.3,Heavy Rain,18.4,33.8,High,Mixed,5.7,Same-Day,2025-07-16 11:00:00,0.54,1360.4,1489.4,129.0,Moderate Delay
2768,Jaipur,Hyderabad,898.2,Storm,38.7,23.6,Low,City Road,15.8,Express,2025-08-18 12:00:00,0.51,1197.6,1326.3,128.7,Moderate Delay
2769,Kolkata,Jaipur,1834.4,Storm,41.4,78.8,Medium,Rural Road,20.4,Express,2025-04-25 14:00:00,0.49,2445.9,2596.3,150.4,Moderate Delay
2770,Pune,Mumbai,757.9,Heavy Rain,22.5,79.9,High,City Road,19.5,Same-Day,2025-11-08 06:00:00,0.15,1010.5,1126.0,115.5,Moderate Delay
2771,Raipur,Kolkata,1062.1,Fog,19.0,0.0,Severe,City Road,15.7,Same-Day,2025-07-30 19:00:00,0.28,1416.1,1596.7,180.6,Severe Delay
2772,Jaipur,Kolkata,1294.0,Clear,44.4,0.0,Severe,Mixed,8.2,Express,2025-01-12 06:00:00,0.18,1725.3,1834.7,109.4,Moderate Delay
2773,Ahmedabad,Raipur,636.3,Rain,12.8,58.1,Severe,Rural Road,23.2,Same-Day,2025-06-30 15:00:00,0.33,848.4,1000.8,152.4,Moderate Delay
2774,Pune,Kolkata,1053.8,Clear,28.5,0.0,Medium,Rural Road,34.5,Standard,2025-07-30 20:00:00,0.13,1405.1,1458.0,52.9,Slight Delay
2775,Chennai,Hyderabad,821.5,Heavy Rain,13.7,66.6,High,City Road,11.0,Express,2025-10-25 09:00:00,0.43,1095.3,1207.2,111.9,Moderate Delay
2776,Pune,Kolkata,1544.4,Storm,38.6,68.1,Low,Rural Road,21.3,Express,2025-06-11 06:00:00,0.52,2059.2,2197.5,138.3,Moderate Delay
2777,Jaipur,Bangalore,870.3,Fog,14.5,0.0,Severe,Highway,6.4,Express,2025-03-29 09:00:00,0.1,1160.4,1309.1,148.7,Moderate Delay
2778,Mumbai,Chennai,1849.7,Heavy Rain,33.4,72.3,Medium,Mixed,27.9,Standard,2025-07-23 18:00:00,0.41,2466.3,2618.2,151.9,Moderate Delay
2779,Kolkata,Jaipur,1845.3,Storm,42.5,54.8,Low,Highway,0.9,Same-Day,2025-04-02 14:00:00,0.06,2460.4,2549.5,89.1,Moderate Delay
2780,Ahmedabad,Kolkata,431.1,Rain,36.8,75.2,Low,City Road,3.1,Standard,2025-10-12 12:00:00,0.08,574.8,643.3,68.5,Moderate Delay
2781,Mumbai,Pune,450.4,Heavy Rain,13.8,51.2,High,City Road,41.2,Same-Day,2025-11-01 21:00:00,0.35,600.5,729.0,128.5,Moderate Delay
2782,Kolkata,Delhi,77.1,Storm,41.9,71.8,High,Mixed,11.3,Standard,2025-01-08 10:00:00,0.47,102.8,221.7,118.9,Moderate Delay
2783,Raipur,Hyderabad,665.9,Clear,17.5,0.0,Low,Highway,49.9,Standard,2025-01-24 17:00:00,0.4,887.9,917.0,29.1,Slight Delay
2784,Pune,Raipur,709.9,Clear,28.2,0.0,High,City Road,46.9,Standard,2025-07-03 18:00:00,0.44,946.5,1035.6,89.1,Moderate Delay
2785,Kolkata,Delhi,1507.0,Storm,17.9,12.5,High,City Road,19.5,Express,2025-10-05 15:00:00,0.55,2009.3,2168.2,158.9,Moderate Delay
2786,Pune,Ahmedabad,1372.2,Storm,36.5,10.4,Low,Mixed,42.6,Same-Day,2025-01-10 09:00:00,0.5,1829.6,1947.6,118.0,Moderate Delay
2787,Ahmedabad,Raipur,262.4,Cloudy,15.7,3.8,Severe,Highway,22.3,Standard,2025-02-27 12:00:00,0.33,349.9,452.5,102.6,Moderate Delay
2788,Pune,Hyderabad,1548.5,Fog,10.7,0.0,Low,Highway,47.9,Standard,2025-05-19 15:00:00,0.47,2064.7,2153.9,89.2,Moderate Delay
2789,Kolkata,Hyderabad,566.2,Cloudy,25.6,1.1,Low,Mixed,3.0,Express,2025-05-21 16:00:00,0.31,754.9,783.0,28.1,Slight Delay
2790,Pune,Jaipur,1419.7,Heavy Rain,30.3,42.1,High,City Road,18.0,Express,2025-01-20 18:00:00,0.19,1892.9,2028.6,135.7,Moderate Delay
2791,Bangalore,Chennai,552.9,Clear,27.5,0.0,High,Rural Road,48.2,Same-Day,2025-11-02 19:00:00,0.01,737.2,799.6,62.4,Moderate Delay
2792,Raipur,Bangalore,672.0,Rain,39.0,33.4,Severe,City Road,13.0,Standard,2025-04-03 09:00:00,0.55,896.0,1089.5,193.5,Severe Delay
2793,Jaipur,Mumbai,1519.8,Rain,10.2,42.3,Medium,City Road,37.0,Same-Day,2025-11-28 15:00:00,0.47,2026.4,2104.5,78.1,Moderate Delay
2794,Raipur,Mumbai,876.5,Rain,43.6,7.4,Severe,Rural Road,29.8,Express,2025-07-19 15:00:00,0.45,1168.7,1341.3,172.6,Moderate Delay
2795,Ahmedabad,Kolkata,1570.3,Fog,13.3,0.0,High,Rural Road,1.1,Same-Day,2025-04-25 19:00:00,0.49,2093.7,2257.0,163.3,Moderate Delay
2796,Hyderabad,Bangalore,1514.3,Clear,33.4,0.0,Medium,City Road,40.7,Express,2025-01-04 21:00:00,0.47,2019.1,2128.6,109.5,Moderate Delay
2797,Delhi,Chennai,1000.8,Rain,30.3,67.0,High,Rural Road,16.0,Standard,2025-02-22 11:00:00,0.03,1334.4,1450.6,116.2,Moderate Delay
2798,Jaipur,Mumbai,1336.6,Clear,24.9,0.0,Medium,Mixed,6.6,Standard,2025-12-04 11:00:00,0.55,1782.1,1888.7,106.6,Moderate Delay
2799,Delhi,Bangalore,1257.1,Fog,21.2,0.0,Severe,City Road,1.5,Same-Day,2025-03-15 20:00:00,0.12,1676.1,1835.0,158.9,Moderate Delay
2800,Raipur,Bangalore,668.3,Heavy Rain,40.6,38.3,High,City Road,35.2,Same-Day,2025-06-27 16:00:00,0.38,891.1,1032.4,141.3,Moderate Delay
2801,Hyderabad,Jaipur,318.9,Rain,12.9,27.1,Medium,City Road,49.3,Same-Day,2025-12-09 15:00:00,0.01,425.2,471.2,46.0,Slight Delay
2802,Bangalore,Pune,167.7,Cloudy,13.1,2.9,High,Highway,20.2,Express,2025-03-01 22:00:00,0.18,223.6,269.8,46.2,Slight Delay
2803,Hyderabad,Ahmedabad,265.4,Rain,43.2,11.7,Low,Mixed,47.2,Standard,2025-01-29 16:00:00,0.5,353.9,402.0,48.1,Slight Delay
2804,Mumbai,Jaipur,1159.7,Fog,11.0,0.0,Low,Rural Road,19.4,Express,2025-11-03 08:00:00,0.15,1546.3,1606.8,60.5,Moderate Delay
2805,Kolkata,Ahmedabad,1574.2,Heavy Rain,12.5,77.0,High,Rural Road,21.2,Express,2025-04-28 17:00:00,0.19,2098.9,2238.2,139.3,Moderate Delay
2806,Chennai,Pune,334.3,Cloudy,28.3,3.7,High,Mixed,14.0,Same-Day,2025-06-01 09:00:00,0.56,445.7,522.2,76.5,Moderate Delay
2807,Raipur,Delhi,1539.0,Rain,17.0,78.3,High,Mixed,46.0,Standard,2025-05-14 15:00:00,0.1,2052.0,2160.5,108.5,Moderate Delay
2808,Jaipur,Chennai,1064.1,Clear,37.3,0.0,High,City Road,12.7,Express,2025-09-19 06:00:00,0.24,1418.8,1514.9,96.1,Moderate Delay
2809,Chennai,Kolkata,1552.6,Clear,38.7,0.0,Medium,Mixed,12.6,Standard,2025-02-05 12:00:00,0.4,2070.1,2127.3,57.2,Slight Delay
2810,Chennai,Jaipur,1596.6,Storm,33.2,59.7,Medium,Mixed,15.7,Standard,2025-09-20 21:00:00,0.16,2128.8,2284.5,155.7,Moderate Delay
2811,Ahmedabad,Jaipur,1257.8,Cloudy,43.1,0.4,Low,Rural Road,5.9,Standard,2025-09-03 21:00:00,0.51,1677.1,1760.3,83.2,Moderate Delay
2812,Chennai,Mumbai,1542.0,Rain,44.4,40.7,Severe,City Road,4.7,Express,2025-12-17 08:00:00,0.57,2056.0,2260.9,204.9,Severe Delay
2813,Hyderabad,Bangalore,790.7,Clear,18.4,0.0,Severe,Rural Road,11.7,Express,2025-06-17 12:00:00,0.3,1054.3,1170.4,116.1,Moderate Delay
2814,Hyderabad,Chennai,1421.4,Heavy Rain,40.9,25.8,Low,Highway,9.4,Same-Day,2025-10-17 09:00:00,0.46,1895.2,1962.6,67.4,Moderate Delay
2815,Hyderabad,Raipur,1963.6,Fog,20.2,0.0,Severe,City Road,45.2,Express,2025-05-23 18:00:00,0.11,2618.1,2806.6,188.5,Severe Delay
2816,Raipur,Delhi,901.2,Fog,36.4,0.0,Severe,Mixed,35.8,Same-Day,2025-07-13 11:00:00,0.02,1201.6,1316.0,114.4,Moderate Delay
2817,Jaipur,Pune,43.9,Storm,34.9,50.2,Low,Rural Road,35.9,Standard,2025-04-18 18:00:00,0.54,58.5,182.5,124.0,Moderate Delay
2818,Bangalore,Hyderabad,470.3,Heavy Rain,17.5,55.0,Severe,Rural Road,9.7,Express,2025-01-27 06:00:00,0.4,627.1,803.9,176.8,Moderate Delay
2819,Mumbai,Bangalore,1131.3,Clear,43.2,0.0,High,Mixed,32.9,Standard,2025-10-23 06:00:00,0.57,1508.4,1635.5,127.1,Moderate Delay
2820,Ahmedabad,Chennai,1457.5,Fog,13.5,0.0,High,City Road,37.9,Standard,2025-12-27 08:00:00,0.07,1943.3,2041.9,98.6,Moderate Delay
2821,Ahmedabad,Pune,819.8,Fog,27.0,0.0,High,Rural Road,0.5,Standard,2025-11-30 15:00:00,0.53,1093.1,1222.8,129.7,Moderate Delay
2822,Pune,Kolkata,345.2,Fog,18.3,0.0,High,Mixed,3.8,Same-Day,2025-07-09 20:00:00,0.04,460.3,546.6,86.3,Moderate Delay
2823,Bangalore,Jaipur,281.2,Rain,30.1,30.7,Severe,Rural Road,34.0,Same-Day,2025-12-30 17:00:00,0.44,374.9,511.1,136.2,Moderate Delay
2824,Ahmedabad,Bangalore,1931.6,Storm,29.1,29.6,Low,Highway,5.2,Standard,2025-03-15 08:00:00,0.33,2575.5,2733.8,158.3,Moderate Delay
2825,Raipur,Ahmedabad,1529.0,Fog,24.4,0.0,Low,City Road,24.1,Express,2025-09-28 12:00:00,0.41,2038.7,2133.4,94.7,Moderate Delay
2826,Jaipur,Raipur,1176.9,Clear,41.7,0.0,Severe,Highway,45.6,Express,2025-10-25 22:00:00,0.47,1569.2,1717.6,148.4,Moderate Delay
2827,Kolkata,Hyderabad,1331.5,Rain,31.4,63.3,Low,Rural Road,27.8,Standard,2025-08-06 21:00:00,0.04,1775.3,1855.8,80.5,Moderate Delay
2828,Bangalore,Jaipur,1544.5,Heavy Rain,36.3,54.3,Low,Highway,49.9,Standard,2025-04-22 06:00:00,0.28,2059.3,2182.5,123.2,Moderate Delay
